list_name,name,label::english,governorate
subdistrict,YE110933,Alahkum,
subdistrict,YE110940,Alajeum,
subdistrict,YE110939,Alaslum,
subdistrict,YE110938,Alasyur,
subdistrict,YE110935,Almajahiduh,
subdistrict,YE110932,Almazariquh,
subdistrict,YE110936,Almueiduh,
subdistrict,YE110929,Alshshaeawur,
subdistrict,YE110937,Alshsharqi,
subdistrict,YE110930,Alssaydim,
subdistrict,YE110923,Bani Alfakhr,
subdistrict,YE110934,Bani 'Asead,
subdistrict,YE110927,Bani Eali,
subdistrict,YE110928,Bani Sulayman,
subdistrict,YE110922,Bani Wayil,
subdistrict,YE110925,Halimuh,
subdistrict,YE110921,Haqin,
subdistrict,YE110931,Jabal Harim,
subdistrict,YE110926,Yuris,
subdistrict,YE111022,Alahmwl,
subdistrict,YE111028,Alaikhmas,
subdistrict,YE111024,Aleaqibuh,
subdistrict,YE111021,Almazahin,
subdistrict,YE111023,Almusil,
subdistrict,YE111025,Alwaziruh,
subdistrict,YE111027,Bani 'Ahmad Walththuluth,
subdistrict,YE111026,Bani Yusif,
subdistrict,YE111139,Aleamarinuh,
subdistrict,YE111122,Alghadibuh,
subdistrict,YE111126,Alrradayaa,
subdistrict,YE111142,Alssarih,
subdistrict,YE111138,Bani Eabdallh,
subdistrict,YE111121,Bani Eawwad,
subdistrict,YE111132,Bani Eimran,
subdistrict,YE111123,Bani Hat,
subdistrict,YE111130,Bani Zhyr,
subdistrict,YE111128,Bilad Almaliki,
subdistrict,YE111125,Eurdun,
subdistrict,YE111131,Ghabir,
subdistrict,YE111129,Jabal Bahri,
subdistrict,YE111140,Khibaz,
subdistrict,YE111136,Qadas,
subdistrict,YE111137,Qasal,
subdistrict,YE111141,Qase Hulyan,
subdistrict,YE111124,Sanid Alshsharqi,
subdistrict,YE111135,Sharaf Hatim,
subdistrict,YE111133,Shlf,
subdistrict,YE111223,Alasabh,
subdistrict,YE111230,Almaktab,
subdistrict,YE111229,Alrrubadi,
subdistrict,YE111221,Alshshahli,
subdistrict,YE111225,Alshshiraei,
subdistrict,YE111224,Alththawabi,
subdistrict,YE111226,Anamar Aely,
subdistrict,YE111222,Jabal Raewin,
subdistrict,YE111231,Jabalah,
subdistrict,YE111228,Waraf,
subdistrict,YE111328,Alddaeis,
subdistrict,YE111327,Aleadharib,
subdistrict,YE111322,Alharth,
subdistrict,YE111329,Alhayth,
subdistrict,YE111321,Almanar,
subdistrict,YE111331,Almashki,
subdistrict,YE111326,Bani Mansur,
subdistrict,YE111332,Dabi,
subdistrict,YE111323,Dalal,
subdistrict,YE111334,Dhi Qaham,
subdistrict,YE111324,Hisan,
subdistrict,YE111330,Jaranih,
subdistrict,YE111333,Sayr,
subdistrict,YE111432,Alabruh,
subdistrict,YE111431,Alakhlud,
subdistrict,YE111430,Alazhur,
subdistrict,YE111427,Almusaeiduh,
subdistrict,YE111433,Alttarabuh,
subdistrict,YE111429,Bani Eatif,
subdistrict,YE111421,Bilad Aljamaei,
subdistrict,YE111424,Bilad Alshshueaybi Aleulya,
subdistrict,YE111425,Bilad Alshshueaybi Alssuflaa,
subdistrict,YE111426,Eaynan,
subdistrict,YE111423,Eurwan,
subdistrict,YE111422,Matayih,
subdistrict,YE111428,Zabid,
subdistrict,YE111526,Alazarq,
subdistrict,YE111524,Alddamigh,
subdistrict,YE111533,Alearabiiyn,
subdistrict,YE111530,Alhadis,
subdistrict,YE111531,Almujazzae,
subdistrict,YE111523,Alnnaqilin,
subdistrict,YE111522,Dhi Ashraq,
subdistrict,YE111527,Eamid Alddakhil,
subdistrict,YE111525,Eamid Alkharij,
subdistrict,YE111529,Hadafan,
subdistrict,YE111521,Nukhlan,
subdistrict,YE111528,Wadi Sayr,
subdistrict,YE111630,Alddikhal,
subdistrict,YE111621,Aleaddani,
subdistrict,YE111629,Aleinsiiyn,
subdistrict,YE111626,Alhabalah,
subdistrict,YE111635,Al'Iishraf,
subdistrict,YE111634,Alssayf,
subdistrict,YE111627,Alssffuh,
subdistrict,YE111632,Alwahs,
subdistrict,YE111623,Dhi Alhud Wamaeayin,
subdistrict,YE111622,Habir,
subdistrict,YE111636,Khunuh,
subdistrict,YE111628,Raeash,
subdistrict,YE111624,Riduh Wariad,
subdistrict,YE111633,Shaqh Watanif,
subdistrict,YE111631,Shawayit,
subdistrict,YE111637,Wadi Dabba',
subdistrict,YE111732,Alafyush,
subdistrict,YE111729,Alasheub,
subdistrict,YE111723,Aljawalih,
subdistrict,YE111728,Almagharibuh,
subdistrict,YE111734,Almuzhar,
subdistrict,YE111733,Alzzamiliuh,
subdistrict,YE111730,Bani Alwird,
subdistrict,YE111731,Bani Ealaa,
subdistrict,YE111722,Bani Malik,
subdistrict,YE111724,Hazzah,
subdistrict,YE111725,Hulyan,
subdistrict,YE111726,Khawlan,
subdistrict,YE111721,Mudhaykharuh,
subdistrict,YE111823,Al Mashannah,
subdistrict,YE111821,Alhawj Aleadani,
subdistrict,YE111822,Anamr 'Asfal,
subdistrict,YE111921,Al Dhihar,
subdistrict,YE111923,Alhuj Alqabli,
subdistrict,YE111924,Anamar,
subdistrict,YE111922,Thawab Al-Asfal,
subdistrict,YE112026,Albahriayn,
subdistrict,YE112024,Almuqatin,
subdistrict,YE112032,Alrws,
subdistrict,YE112034,Bani Mudassim,
subdistrict,YE112031,Bani Muharram,
subdistrict,YE112033,Bilad Shar,
subdistrict,YE112025,Dar Almawiuh,
subdistrict,YE112030,Hard,
subdistrict,YE112027,Jabal Maeud,
subdistrict,YE112022,Mitm,
subdistrict,YE112023,Riman,
subdistrict,YE112029,Shaeb Yafie,
subdistrict,YE112021,Thawab Aely,
subdistrict,YE120121,Al Mahfad_1,
subdistrict,YE120122,Al Mahfad_2,
subdistrict,YE120123,Al Mahfad_3,
subdistrict,YE120124,Al Mahfad_4,
subdistrict,YE120221,Mudiyah_1,
subdistrict,YE120222,Mudiyah_2,
subdistrict,YE120223,Mudiyah_3,
subdistrict,YE120321,Jayshan_1,
subdistrict,YE120322,Jayshan_2,
subdistrict,YE120323,Jayshan_3,
subdistrict,YE120421,Lawdar_1,
subdistrict,YE120422,Lawdar_2,
subdistrict,YE120423,Lawdar_3,
subdistrict,YE120424,Lawdar_4,
subdistrict,YE120521,Sibah_1,
subdistrict,YE120522,Sibah_2,
subdistrict,YE120523,Sibah_3,
subdistrict,YE120621,Rasad_1,
subdistrict,YE120622,Rasad_2,
subdistrict,YE120623,Rasad_3,
subdistrict,YE120721,Sarar_1,
subdistrict,YE120722,Sarar_2,
subdistrict,YE120821,Al Wade'A_1,
subdistrict,YE120822,Al Wade'A_2,
subdistrict,YE120921,Ahwar_1,
subdistrict,YE120922,Ahwar_2,
subdistrict,YE121021,Zingibar_1,
subdistrict,YE121121,Khanfir_1,
subdistrict,YE121122,Khanfir_2,
subdistrict,YE121123,Khanfir_3,
subdistrict,YE130171,North West,
subdistrict,YE130173,Northern Center,
subdistrict,YE130168,Southeast,
subdistrict,YE130172,Southern Center,
subdistrict,YE130169,Southwest,
subdistrict,YE130170,the Northeast,
subdistrict,YE130208,Al Fawares,
subdistrict,YE130205,Al Gehraf  Al Sharqi,
subdistrict,YE130212,Al Hasheisha,
subdistrict,YE130209,Al Khaneq,
subdistrict,YE130206,Al Marawen,
subdistrict,YE130210,Al Masna,
subdistrict,YE130204,Al Nasr,
subdistrict,YE130207,Al Ushah,
subdistrict,YE130201,Alhafa,
subdistrict,YE130258,Alhafa and Habra Nbhood,
subdistrict,YE130261,Al-Hasheisha and Al-Sharaf Al-Sharqi,
subdistrict,YE130262,Factory Nbhood,
subdistrict,YE130215,Hemyar,
subdistrict,YE130213,Musaik,
subdistrict,YE130266,Nbhood Of Hamir and Shoob,
subdistrict,YE130260,Northern City,
subdistrict,YE130202,Saawan,
subdistrict,YE130263,Saba Nbhood,
subdistrict,YE130203,Shaba Al Garbi,
subdistrict,YE130211,Shaba Al Sharqi,
subdistrict,YE130214,Shuaub,
subdistrict,YE130265,Souk Nqm NBhood,
subdistrict,YE130259,Southern City,
subdistrict,YE130303,Al Thawrah Hospital,
subdistrict,YE130302,Dhahr Hemyar,
subdistrict,YE130306,Nbhood Nqm,
subdistrict,YE130305,Nuqum,
subdistrict,YE130308,Saela Nqm Nbhood,
subdistrict,YE130307,South Nqm Nbhood,
subdistrict,YE130405,Al Fateh,
subdistrict,YE130402,Al shab,
subdistrict,YE130401,Al Tathamon,
subdistrict,YE130404,Al Thawrah,
subdistrict,YE130438,Alsafea Nbhood,
subdistrict,YE130403,Awsan,
subdistrict,YE130440,Bir Obaid and Saba Nbhood,
subdistrict,YE130437,Northern Almagd and Al Omri Nbhood,
subdistrict,YE130505,Al Asbahi,
subdistrict,YE130503,Al Gardaa,
subdistrict,YE130524,Al Hendwanah,
subdistrict,YE130515,Al Hussein,
subdistrict,YE130510,Al Kadisyah,
subdistrict,YE130512,Al Kelfan,
subdistrict,YE130516,Al Mesbahi,
subdistrict,YE130506,Azal Haddah,
subdistrict,YE130514,Badr,
subdistrict,YE130501,Bait Al Afif,
subdistrict,YE130521,Bait Boss,
subdistrict,YE130513,Bait Meyad,
subdistrict,YE130511,Beir Ubyd,
subdistrict,YE130530,Dar Alriaeah Nbhood,
subdistrict,YE130525,Dar Galab,
subdistrict,YE130508,Dar Salm,
subdistrict,YE130523,Dar Saslm Al Ganobiyah,
subdistrict,YE130526,Dhabwah,
subdistrict,YE130502,Dhafar,
subdistrict,YE130532,East Alshohada Sabien Nbhood,
subdistrict,YE130531,East Of Hadin Nbhood,
subdistrict,YE130535,Faj Atan Nbhood,
subdistrict,YE130527,Hezyaz Al Gharbi,
subdistrict,YE130528,Hezyaz Al Sharqi,
subdistrict,YE130529,Jarf Mubarak and Bir Alsalam Nbhood,
subdistrict,YE130509,Muthalth Bait Boos,
subdistrict,YE130536,Nuba and Alsalam Nbhood,
subdistrict,YE130522,Sawad Hanash,
subdistrict,YE130534,Shohada Alsabeen and Azal School Nbhood,
subdistrict,YE130533,Shuhada Alsabeen Northern Nbhood,
subdistrict,YE130504,Shumailah Wa Al Ansar,
subdistrict,YE130603,Al Bulaili,
subdistrict,YE130601,Al Mugama Al Senaei,
subdistrict,YE130604,Al Safyah Al Garbiah,
subdistrict,YE130602,Al Seiasi,
subdistrict,YE130605,Al Subahah Al Ganoubiah,
subdistrict,YE130645,Aljamark Nbhood,
subdistrict,YE130643,Alsease Nbhood,
subdistrict,YE130642,Altajmo Alsenaee,
subdistrict,YE130649,Atan Nbhood,
subdistrict,YE130644,Belaili Nbhood,
subdistrict,YE130606,Fag Atan,
subdistrict,YE130607,Kuliat Al Shurtah,
subdistrict,YE130650,Police College Nbhood,
subdistrict,YE130702,Al Ka'a,
subdistrict,YE130709,Al-Qaa Nbhood,
subdistrict,YE130708,Al-Tahrir Nbhood,
subdistrict,YE130711,Al-Wahda Nbhood,
subdistrict,YE130712,Beer El Azab Nbhood,
subdistrict,YE130703,Beir Al Azab,
subdistrict,YE130710,The Rep Palace NBhood and the old Sanaa Univ,
subdistrict,YE130801,Al Defa'a Wa Al Amn,
subdistrict,YE130803,Al Gameah NBhood,
subdistrict,YE130810,Al Khamsein,
subdistrict,YE130807,Al Mugama'a Al Senaai,
subdistrict,YE130809,Al Subahah,
subdistrict,YE130811,Al Sunaynah,
subdistrict,YE130808,Al Zeraah NBhood,
subdistrict,YE130804,Aser Al Sufla,
subdistrict,YE130805,Aser Kuliat Al Taiaran,
subdistrict,YE130802,Kuliat Al Taeb,
subdistrict,YE130879,Madbah Nbhood,
subdistrict,YE130814,Madhbah Al Ganoubi,
subdistrict,YE130813,Madhbah Al Sharqi NBhood,
subdistrict,YE130806,Madhbah NBhood,
subdistrict,YE130815,Maien Nbhood,
subdistrict,YE130876,Rubo Hamdan Nbhood,
subdistrict,YE130812,Shamlan NBhood,
subdistrict,YE130875,University Nbhood,
subdistrict,YE130878,Upper Aser Nbhood,
subdistrict,YE130903,Al Gheraf Al Garbi,
subdistrict,YE130906,Al Hasaba Al Ganobiah,
subdistrict,YE130904,Al Hasaba Al Shemaliah,
subdistrict,YE130902,Al Nahdhah,
subdistrict,YE130917,Al-Hasba Nbhood,
subdistrict,YE130918,Almujami Allebe Nbhood,
subdistrict,YE130913,Alreade Nbhood,
subdistrict,YE130921,Althorah City Nbhood,
subdistrict,YE130915,Althorah NBhood,
subdistrict,YE130901,Reslan,
subdistrict,YE130920,Soufan and Sanhoub Nbhood,
subdistrict,YE130919,Soufan Nbhood,
subdistrict,YE130905,Tounis,
subdistrict,YE130914,Tv Nbhood,
subdistrict,YE130916,West Al Gharaf Nbhood,
subdistrict,YE131052,Al - Dahra and Alhurah Nbhood,
subdistrict,YE131053,Beit Bider Nbhood,
subdistrict,YE131054,Beit Othreb Nbhood,
subdistrict,YE130264,Sodas Al Rawda Nbhood,
subdistrict,YE131057,Souk Al Khamis Nbhood,
subdistrict,YE131006,Suds Ahdak,
subdistrict,YE131003,Suds Al Hama'a,
subdistrict,YE131002,Suds Al Hudood,
subdistrict,YE131005,Suds Al Karyah,
subdistrict,YE131004,Suds Al Rawda,
subdistrict,YE131001,Suds Bani Garmouz,
subdistrict,YE140125,Albadie,
subdistrict,YE140121,Alghul,
subdistrict,YE140124,Aljidd Yar,
subdistrict,YE140129,Alllakhf,
subdistrict,YE140128,Almirhad,
subdistrict,YE140122,Alrrahbuh,
subdistrict,YE140130,Alssahih,
subdistrict,YE140123,Hasir Aljar,
subdistrict,YE140127,Hujara',
subdistrict,YE140226,Al Farij,
subdistrict,YE140224,Al Mansur,
subdistrict,YE140221,Al Sudan,
subdistrict,YE140223,Alddaeimuh,
subdistrict,YE140225,Alghiluh,
subdistrict,YE140232,Alhisa',
subdistrict,YE140230,Barmad,
subdistrict,YE140231,Dh Masnumih,
subdistrict,YE140229,Masur Al Dabash,
subdistrict,YE140227,Rimh,
subdistrict,YE140222,Waealah Al Riqab,
subdistrict,YE140228,Wahallan,
subdistrict,YE140324,Altturthur,
subdistrict,YE140326,Bihan Alddualih,
subdistrict,YE140323,Damaj,
subdistrict,YE140322,Duthran Al Elwy,
subdistrict,YE140321,Musuruh,
subdistrict,YE140325,Shaeyan,
subdistrict,YE140430,Al Alththaria,
subdistrict,YE140429,Al Alyahwi,
subdistrict,YE140422,Al Eamir,
subdistrict,YE140427,Al Eubayd,
subdistrict,YE140423,Al Saeid,
subdistrict,YE140426,Aleurwin,
subdistrict,YE140421,Alfruya(Dhi Sanam),
subdistrict,YE140425,Almuhmadin,
subdistrict,YE140432,Alqisin,
subdistrict,YE140431,Alrradamani,
subdistrict,YE140428,Alswme,
subdistrict,YE140433,Eawin,
subdistrict,YE140522,Al Barman,
subdistrict,YE140524,Alhabaj,
subdistrict,YE140523,Alnnasifuh,
subdistrict,YE140521,Alzzahir,
subdistrict,YE140525,Qarabah,
subdistrict,YE140622,Alddariea,
subdistrict,YE140625,Alhayakal,
subdistrict,YE140621,Almunqatae,
subdistrict,YE140624,Alrribat,
subdistrict,YE140623,Dhimjir,
subdistrict,YE140626,Tiab,
subdistrict,YE140723,Al Eabdallh,
subdistrict,YE140724,Al Hiash,
subdistrict,YE140728,Alkharabuh,
subdistrict,YE140730,Almasahiruh,
subdistrict,YE140722,Almashaeiruh,
subdistrict,YE140729,Alqawim,
subdistrict,YE140727,Alqihabuh,
subdistrict,YE140726,Alssaeidih,
subdistrict,YE140721,Alzzafrayn,
subdistrict,YE140731,Bani Ghylan,
subdistrict,YE140725,Sanh,
subdistrict,YE140732,Thamnan,
subdistrict,YE140821,Makiras,
subdistrict,YE140921,Albayda',
subdistrict,YE141023,Al Alllubni,
subdistrict,YE141028,Al Hasis,
subdistrict,YE141021,Al Muzaffar Alaely,
subdistrict,YE141029,Al Muzaffar Al'Asfal,
subdistrict,YE141027,Alddahaki,
subdistrict,YE141026,Aleuyuf,
subdistrict,YE141025,Alhajruh,
subdistrict,YE141030,Alssuda',
subdistrict,YE141024,Mudhuwwaqin,
subdistrict,YE141122,Al Alssadih,
subdistrict,YE141126,Al Hadi Bani Wahab,
subdistrict,YE141121,Al Hasan,
subdistrict,YE141127,Al Mansur Bani Wahab,
subdistrict,YE141123,Alharatik,
subdistrict,YE141125,Alttahirih,
subdistrict,YE141124,Dhahibah,
subdistrict,YE141228,Al Biqish,
subdistrict,YE141227,Al Eamir Hwran,
subdistrict,YE141224,Alaghwal Alealya',
subdistrict,YE141226,Alaghwal Alssufli,
subdistrict,YE141221,Almarih Bani Marr,
subdistrict,YE141223,Faqie Al Eawwad,
subdistrict,YE141222,Ghawl Salman,
subdistrict,YE141225,Qanih,
subdistrict,YE141229,Rudaman Al Eawwad,
subdistrict,YE141321,Radae,
subdistrict,YE141421,Qifah Al Mahan Yazid,
subdistrict,YE141422,Qifuh Al Mahn Alzzahrih,
subdistrict,YE141521,Qifah Al Mahdi,
subdistrict,YE141621,Alearsh,
subdistrict,YE141721,Sabah,
subdistrict,YE141821,Jabal Alrriashih,
subdistrict,YE141822,Thaman Alrriashih,
subdistrict,YE141823,Wadi Alrriashih,
subdistrict,YE141921,Al Ghanim,
subdistrict,YE142022,Al Ghasham Almalajim,
subdistrict,YE142021,Al Mansur Almalajim,
subdistrict,YE142025,Alrrashduh,
subdistrict,YE142024,Dhaa Khayr,
subdistrict,YE142023,Eafar Al Miftah,
subdistrict,YE150140,Akhraq,
subdistrict,YE150128,Aleawman,
subdistrict,YE150137,Almahatuh,
subdistrict,YE150138,Alqamahiduh,
subdistrict,YE150124,Alshshamiruh,
subdistrict,YE150143,Alzzahruh,
subdistrict,YE150122,Asawdh,
subdistrict,YE150123,Ashjur,
subdistrict,YE150130,Awjuh,
subdistrict,YE150131,Bahir,
subdistrict,YE150129,Eamaeimih,
subdistrict,YE150121,Hawamiruh,
subdistrict,YE150125,'Iisrar,
subdistrict,YE150139,Jarane,
subdistrict,YE150136,Khallawuh Sawaraq,
subdistrict,YE150142,Maebar,
subdistrict,YE150134,Marih,
subdistrict,YE150132,Mumj,
subdistrict,YE150127,Qamaeirih,
subdistrict,YE150141,Qarine,
subdistrict,YE150126,Qunadhir Kharir Alyariha,
subdistrict,YE150135,Sayilh Suaraq,
subdistrict,YE150133,Sharqi Swrq,
subdistrict,YE150223,Alahjur,
subdistrict,YE150231,Alakrwf,
subdistrict,YE150228,Alamjud,
subdistrict,YE150233,Aleasiluh,
subdistrict,YE150221,Alqifaeuh,
subdistrict,YE150236,Alshsharif,
subdistrict,YE150224,Alttihih,
subdistrict,YE150238,Alzzawhih,
subdistrict,YE150222,Aqyus,
subdistrict,YE150225,Ashmus,
subdistrict,YE150227,Ayfawe Aely,
subdistrict,YE150230,Ayfue 'Asfal,
subdistrict,YE150226,Banaa Eawn,
subdistrict,YE150234,Bani Bikhayr,
subdistrict,YE150232,Bani Shueab,
subdistrict,YE150235,Bani Wahuban,
subdistrict,YE150237,Euzban,
subdistrict,YE150337,Alahtub,
subdistrict,YE150340,Al'Asad,
subdistrict,YE150339,Algharbi,
subdistrict,YE150335,Alhassia,
subdistrict,YE150338,Alhiajim,
subdistrict,YE150341,Almalawihuh,
subdistrict,YE150328,Alrraeiunih,
subdistrict,YE150332,Al'Ujshub,
subdistrict,YE150333,Alzzagharir,
subdistrict,YE150322,Alzzirari,
subdistrict,YE150321,Banaa Murir,
subdistrict,YE150329,Bani Alhisam,
subdistrict,YE150336,Bani Samie,
subdistrict,YE150325,Bani Sra,
subdistrict,YE150324,Bani Ziad,
subdistrict,YE150323,Eawadir,
subdistrict,YE150331,Halayh,
subdistrict,YE150334,Murakhuh,
subdistrict,YE150330,Nsf Aleuzzal,
subdistrict,YE150327,Sharqi Hamir,
subdistrict,YE150435,Akhdue Aely,
subdistrict,YE150434,Akhdue 'Asfal,
subdistrict,YE150446,Alaeduf,
subdistrict,YE150438,Alaqhwz,
subdistrict,YE150449,Aleabd Lah,
subdistrict,YE150426,Aleaqiruh,
subdistrict,YE150433,Aleshmla,
subdistrict,YE150424,Alfakika,
subdistrict,YE150437,Alhabibih,
subdistrict,YE150439,Aljamahiruh,
subdistrict,YE150432,Alkarayiduh,
subdistrict,YE150442,Alkhayashin,
subdistrict,YE150445,Almujaeishuh,
subdistrict,YE150440,Almujahada,
subdistrict,YE150428,Almulahita,
subdistrict,YE150425,Alqahifuh,
subdistrict,YE150441,Alssaeira,
subdistrict,YE150429,Alssawaghin,
subdistrict,YE150443,Alwarif,
subdistrict,YE150427,Alyaman,
subdistrict,YE150422,Bani Hamir,
subdistrict,YE150421,Bani Salah,
subdistrict,YE150423,Bani Sayf,
subdistrict,YE150430,Bidaha,
subdistrict,YE150444,Birashih,
subdistrict,YE150447,Jahir,
subdistrict,YE150436,Mirab,
subdistrict,YE150431,Muhraqa,
subdistrict,YE150524,Aljumea,
subdistrict,YE150521,Almakha',
subdistrict,YE150522,Almashalihuh,
subdistrict,YE150523,Alzzaharaa,
subdistrict,YE150599,Island,
subdistrict,YE150621,Bani Alhukm,
subdistrict,YE150724,Alaitamh,
subdistrict,YE150723,Aleawashiquh,
subdistrict,YE150721,Muzie,
subdistrict,YE150828,Albarihuh,
subdistrict,YE150822,Alhaqal,
subdistrict,YE150827,Aljabal,
subdistrict,YE150826,Almaratibuh,
subdistrict,YE150823,Alqihaf,
subdistrict,YE150831,Alshshirajuh,
subdistrict,YE150825,Banaa Eisaa,
subdistrict,YE150832,Bani Bkary,
subdistrict,YE150829,Bilad Alwafy,
subdistrict,YE150833,Eadinah,
subdistrict,YE150824,Namra,
subdistrict,YE150830,Wadi Bani Khawlan,
subdistrict,YE150821,Yafris,
subdistrict,YE150921,Hudnan,
subdistrict,YE150922,Mushraeah,
subdistrict,YE151021,Alddabab,
subdistrict,YE151033,Aldhdhirae,
subdistrict,YE151028,Alearida,
subdistrict,YE151031,Aleudna,
subdistrict,YE151034,Alhazz,
subdistrict,YE151024,Aljurn,
subdistrict,YE151023,Almawadim,
subdistrict,YE151026,Almieqab,
subdistrict,YE151029,Alnnajada,
subdistrict,YE151022,Baradad,
subdistrict,YE151027,Dhi Albarah,
subdistrict,YE151032,Mareit,
subdistrict,YE151025,Sayeah,
subdistrict,YE151030,Tabashaeah,
subdistrict,YE151129,Al'Uqrud,
subdistrict,YE151122,Anbian,
subdistrict,YE151124,Earsh,
subdistrict,YE151132,Eubdan,
subdistrict,YE151128,Hasban 'Aeli,
subdistrict,YE151121,Hasban 'Asfal,
subdistrict,YE151126,Jara,
subdistrict,YE151130,Kharishh,
subdistrict,YE151123,Masfir,
subdistrict,YE151131,Sannamat,
subdistrict,YE151127,Taluq,
subdistrict,YE151125,Watir,
subdistrict,YE151223,Alshshuayfih,
subdistrict,YE151222,Khadir Albdw,
subdistrict,YE151221,Khadir Alssilmi,
subdistrict,YE151321,Alddbb,
subdistrict,YE151323,Alddiea,
subdistrict,YE151324,Alekishh,
subdistrict,YE151325,Alhariba,
subdistrict,YE151328,Almushajjib,
subdistrict,YE151326,Alqabila,
